sale_id,sale_date,amount,product
384,2024-01-17,282.04,Thingamajig
385,2024-01-22,178.18,Gadget
386,2024-01-22,170.25,Doohickey
387,2024-01-21,298.94,Widget
388,2024-01-16,191.6,Widget
389,2024-01-18,115.11,Gadget
390,2024-01-19,210.08,Thingamajig
391,2024-01-19,167.08,Thingamajig
392,2024-01-19,101.73,Widget
393,2024-01-20,159.49,Gadget
394,2024-01-25,125.48,Thingamajig
395,2024-01-17,271.82,Gadget
396,2024-01-16,234.44,Doohickey
397,2024-01-19,279.98,Thingamajig
398,2024-01-17,239.71,Widget
399,2024-01-20,265.57,Widget
400,2024-01-22,186.61,Doohickey
401,2024-01-23,189.05,Widget
402,2024-01-24,291.0,Gadget
403,2024-01-23,186.17,Doohickey
404,2024-01-20,131.71,Gadget
405,2024-01-25,137.79,Thingamajig
406,2024-01-21,147.55,Gadget
407,2024-01-23,262.29,Gadget
408,2024-01-24,256.04,Doohickey
409,2024-01-24,223.08,Gadget
410,2024-01-24,111.21,Doohickey
411,2024-01-25,164.75,Widget
412,2024-01-24,190.58,Doohickey
413,2024-01-23,181.5,Gadget
414,2024-01-17,255.63,Thingamajig
415,2024-01-24,235.7,Doohickey
416,2024-01-19,279.65,Thingamajig
417,2024-01-18,203.04,Thingamajig
418,2024-01-19,106.05,Thingamajig
419,2024-01-25,256.01,Gadget
420,2024-01-22,193.04,Doohickey
421,2024-01-21,197.91,Widget
422,2024-01-24,249.02,Gadget
423,2024-01-25,102.92,Widget
424,2024-01-23,149.46,Widget
425,2024-01-18,124.41,Gadget
426,2024-01-22,288.84,Doohickey
427,2024-01-18,113.4,Gadget
428,2024-01-20,248.58,Widget
429,2024-01-20,254.14,Doohickey
430,2024-01-19,117.23,Thingamajig
431,2024-01-20,212.69,Gadget
432,2024-01-20,119.33,Doohickey
433,2024-01-23,254.76,Gadget
434,2024-01-19,299.28,Doohickey
435,2024-01-22,205.32,Gadget
436,2024-01-17,106.88,Gadget
437,2024-01-16,233.82,Gadget
438,2024-01-17,292.84,Gadget
439,2024-01-25,286.7,Widget
440,2024-01-22,170.89,Gadget
441,2024-01-19,144.85,Gadget
442,2024-01-17,247.95,Widget
443,2024-01-24,138.0,Thingamajig
444,2024-01-24,131.04,Widget
445,2024-01-20,176.66,Doohickey
446,2024-01-20,101.18,Gadget
447,2024-01-23,175.92,Gadget
448,2024-01-24,270.7,Thingamajig
449,2024-01-16,109.55,Doohickey
450,2024-01-20,189.95,Doohickey
451,2024-01-24,110.53,Gadget
452,2024-01-19,207.43,Doohickey
453,2024-01-22,213.22,Gadget
454,2024-01-25,224.32,Widget
455,2024-01-24,264.28,Thingamajig
456,2024-01-22,104.32,Thingamajig
457,2024-01-25,131.34,Doohickey
458,2024-01-17,226.94,Widget
459,2024-01-16,269.09,Gadget
460,2024-01-23,161.02,Widget
461,2024-01-19,246.32,Gadget
462,2024-01-18,198.7,Widget
463,2024-01-25,265.87,Thingamajig
464,2024-01-16,180.51,Widget
465,2024-01-17,278.92,Widget
466,2024-01-22,211.19,Gadget
467,2024-01-17,198.37,Widget
468,2024-01-21,295.78,Thingamajig
469,2024-01-16,288.28,Doohickey
470,2024-01-20,107.89,Doohickey
471,2024-01-18,173.36,Thingamajig
472,2024-01-21,270.07,Widget
473,2024-01-20,130.69,Thingamajig
474,2024-01-23,249.01,Gadget
475,2024-01-16,123.98,Thingamajig
476,2024-01-17,158.9,Doohickey
477,2024-01-18,135.3,Gadget
478,2024-01-25,295.75,Gadget
479,2024-01-21,180.34,Gadget
480,2024-01-18,182.36,Doohickey
481,2024-01-25,139.16,Doohickey
482,2024-01-23,217.68,Doohickey
483,2024-01-17,159.03,Thingamajig
484,2024-01-18,139.47,Widget
485,2024-01-21,167.83,Thingamajig
486,2024-01-17,142.58,Doohickey
487,2024-01-19,200.76,Doohickey
488,2024-01-17,267.58,Doohickey
489,2024-01-23,126.46,Doohickey
490,2024-01-23,284.92,Widget
491,2024-01-24,232.27,Widget
492,2024-01-18,150.91,Widget
493,2024-01-20,138.66,Gadget
494,2024-01-25,119.04,Thingamajig
495,2024-01-16,231.0,Doohickey
496,2024-01-23,230.34,Widget
497,2024-01-21,171.74,Thingamajig
498,2024-01-25,158.75,Doohickey
499,2024-01-17,190.14,Thingamajig
500,2024-01-25,280.68,Widget
501,2024-01-23,185.37,Doohickey
502,2024-01-18,211.63,Widget
503,2024-01-19,167.03,Gadget
504,2024-01-25,235.61,Widget
505,2024-01-25,116.13,Gadget
506,2024-01-23,260.07,Doohickey
507,2024-01-23,191.24,Doohickey
508,2024-01-23,148.65,Doohickey
509,2024-01-21,163.8,Doohickey
510,2024-01-20,125.43,Gadget
511,2024-01-22,153.39,Doohickey
512,2024-01-23,291.35,Thingamajig
513,2024-01-17,116.65,Doohickey
514,2024-01-21,293.67,Thingamajig
515,2024-01-18,114.85,Gadget
516,2024-01-20,195.61,Doohickey
517,2024-01-20,103.68,Doohickey
518,2024-01-21,223.76,Widget
519,2024-01-20,259.42,Widget
520,2024-01-18,121.81,Widget
521,2024-01-17,205.05,Thingamajig
522,2024-01-23,148.77,Doohickey
523,2024-01-16,277.81,Thingamajig
524,2024-01-19,181.81,Widget
525,2024-01-19,170.06,Thingamajig
526,2024-01-18,151.14,Gadget
527,2024-01-21,253.73,Gadget
528,2024-01-18,246.06,Gadget
529,2024-01-21,257.64,Widget
530,2024-01-18,156.92,Gadget
531,2024-01-20,146.34,Widget
532,2024-01-16,176.52,Widget
533,2024-01-25,269.71,Thingamajig
534,2024-01-24,258.8,Thingamajig
535,2024-01-25,166.58,Doohickey
536,2024-01-20,230.8,Widget
537,2024-01-20,178.98,Thingamajig
538,2024-01-25,177.88,Gadget
539,2024-01-25,197.27,Doohickey
540,2024-01-22,196.11,Widget
541,2024-01-23,136.06,Gadget
542,2024-01-21,131.13,Doohickey
543,2024-01-17,182.89,Doohickey
544,2024-01-25,220.58,Widget
545,2024-01-16,121.99,Thingamajig
546,2024-01-18,294.88,Thingamajig
547,2024-01-20,183.39,Widget
548,2024-01-16,234.71,Doohickey
549,2024-01-18,248.46,Thingamajig
550,2024-01-19,215.88,Gadget
551,2024-01-23,248.92,Doohickey
552,2024-01-21,293.11,Thingamajig
553,2024-01-17,178.59,Gadget
554,2024-01-16,262.79,Thingamajig
555,2024-01-25,278.85,Doohickey
556,2024-01-17,164.57,Doohickey
557,2024-01-21,166.21,Doohickey
558,2024-01-18,130.93,Doohickey
559,2024-01-17,208.0,Thingamajig
560,2024-01-21,103.84,Gadget
561,2024-01-18,135.79,Widget
562,2024-01-25,198.56,Widget
563,2024-01-22,171.04,Widget
564,2024-01-18,283.57,Thingamajig
565,2024-01-19,256.09,Doohickey
566,2024-01-16,174.4,Gadget
567,2024-01-21,230.94,Gadget
568,2024-01-20,262.35,Widget
569,2024-01-17,189.77,Thingamajig
570,2024-01-18,240.0,Widget
571,2024-01-17,296.05,Doohickey
572,2024-01-16,154.76,Gadget
573,2024-01-21,156.55,Thingamajig
574,2024-01-19,286.27,Thingamajig
575,2024-01-16,199.65,Thingamajig
576,2024-01-20,165.56,Gadget
577,2024-01-18,266.63,Thingamajig
578,2024-01-24,230.57,Doohickey
579,2024-01-17,216.23,Widget
580,2024-01-24,299.57,Thingamajig
581,2024-01-17,108.31,Thingamajig
582,2024-01-24,173.25,Doohickey
583,2024-01-20,189.1,Thingamajig
584,2024-01-21,145.98,Widget
585,2024-01-16,292.81,Gadget
586,2024-01-25,125.62,Thingamajig
587,2024-01-19,272.61,Doohickey
588,2024-01-21,270.83,Widget
589,2024-01-21,171.71,Doohickey
590,2024-01-22,123.57,Doohickey
591,2024-01-21,223.79,Widget
592,2024-01-16,172.11,Doohickey
593,2024-01-16,197.44,Thingamajig
594,2024-01-17,111.63,Thingamajig
595,2024-01-21,188.53,Gadget
596,2024-01-18,280.67,Thingamajig
597,2024-01-25,180.68,Gadget
598,2024-01-17,286.88,Gadget
599,2024-01-20,253.03,Widget
600,2024-01-19,135.26,Widget
601,2024-01-16,273.97,Widget
602,2024-01-24,212.71,Doohickey
603,2024-01-22,111.58,Widget
604,2024-01-20,279.05,Doohickey
605,2024-01-21,175.35,Gadget
606,2024-01-25,115.15,Doohickey
607,2024-01-24,155.03,Gadget
608,2024-01-20,114.55,Doohickey
609,2024-01-18,281.92,Thingamajig
610,2024-01-20,251.01,Gadget
611,2024-01-23,121.96,Thingamajig
612,2024-01-22,280.86,Thingamajig
613,2024-01-21,180.24,Gadget
614,2024-01-22,251.23,Thingamajig
615,2024-01-19,215.87,Doohickey
616,2024-01-21,205.35,Gadget
617,2024-01-17,109.09,Doohickey
618,2024-01-20,108.05,Thingamajig
619,2024-01-24,116.7,Widget
620,2024-01-17,278.9,Gadget
621,2024-01-17,295.07,Widget
622,2024-01-19,187.92,Gadget
623,2024-01-23,127.38,Gadget
624,2024-01-21,210.5,Gadget
625,2024-01-19,254.62,Widget
626,2024-01-20,215.88,Thingamajig
627,2024-01-17,192.21,Gadget
628,2024-01-20,174.96,Gadget
629,2024-01-21,246.9,Widget
630,2024-01-25,195.15,Widget
631,2024-01-18,278.24,Doohickey
632,2024-01-24,116.57,Doohickey
633,2024-01-24,203.6,Doohickey
634,2024-01-19,269.29,Doohickey
635,2024-01-18,281.21,Widget
636,2024-01-17,274.02,Widget
637,2024-01-16,191.96,Doohickey
638,2024-01-21,203.49,Doohickey
639,2024-01-23,117.33,Doohickey
640,2024-01-19,151.18,Thingamajig
641,2024-01-18,237.87,Gadget
642,2024-01-22,133.15,Gadget
643,2024-01-25,247.14,Doohickey
644,2024-01-25,184.68,Gadget
645,2024-01-16,159.18,Doohickey
646,2024-01-20,160.72,Gadget
647,2024-01-23,207.99,Gadget
648,2024-01-22,115.14,Widget
649,2024-01-17,260.11,Thingamajig
650,2024-01-22,219.25,Doohickey
651,2024-01-22,213.53,Doohickey
652,2024-01-21,261.0,Widget
653,2024-01-23,208.52,Doohickey
654,2024-01-20,265.33,Gadget
655,2024-01-23,205.22,Widget
656,2024-01-19,291.33,Widget
657,2024-01-20,131.34,Gadget
658,2024-01-24,202.04,Doohickey
659,2024-01-24,167.21,Widget
660,2024-01-23,153.53,Thingamajig
661,2024-01-16,112.78,Gadget
662,2024-01-21,291.37,Gadget
663,2024-01-19,157.87,Widget
664,2024-01-17,165.39,Doohickey
665,2024-01-16,216.73,Gadget
666,2024-01-17,236.83,Gadget
667,2024-01-24,150.85,Doohickey
668,2024-01-24,277.85,Thingamajig
669,2024-01-16,213.59,Doohickey
670,2024-01-19,112.87,Doohickey
671,2024-01-17,275.81,Doohickey
672,2024-01-18,203.68,Gadget
673,2024-01-24,222.11,Widget
674,2024-01-21,239.56,Widget
675,2024-01-25,231.94,Gadget
676,2024-01-18,294.99,Gadget
677,2024-01-17,170.53,Gadget
678,2024-01-22,205.45,Doohickey
679,2024-01-21,108.54,Thingamajig
680,2024-01-22,118.49,Widget
681,2024-01-25,159.92,Thingamajig
682,2024-01-25,221.18,Thingamajig
683,2024-01-17,239.22,Gadget
684,2024-01-21,258.65,Gadget
685,2024-01-16,197.21,Widget
686,2024-01-19,133.49,Widget
687,2024-01-25,293.06,Gadget
688,2024-01-25,225.38,Doohickey
689,2024-01-19,282.06,Doohickey
690,2024-01-19,101.89,Thingamajig
691,2024-01-22,133.82,Widget
692,2024-01-25,269.18,Thingamajig
693,2024-01-23,127.65,Gadget
694,2024-01-22,295.7,Thingamajig
695,2024-01-21,198.41,Doohickey
696,2024-01-24,226.35,Widget
697,2024-01-24,251.68,Thingamajig
698,2024-01-25,132.34,Widget
699,2024-01-24,169.99,Widget
700,2024-01-21,278.79,Thingamajig
701,2024-01-16,296.72,Thingamajig
702,2024-01-16,170.91,Gadget
703,2024-01-23,141.17,Doohickey
704,2024-01-24,103.07,Widget
705,2024-01-20,264.25,Gadget
706,2024-01-21,112.49,Doohickey
707,2024-01-17,251.1,Widget
708,2024-01-23,147.03,Widget
709,2024-01-18,228.48,Thingamajig
710,2024-01-21,163.79,Gadget
711,2024-01-20,247.45,Doohickey
712,2024-01-22,149.33,Gadget
713,2024-01-19,245.62,Doohickey
714,2024-01-24,128.15,Widget
715,2024-01-17,294.26,Thingamajig
716,2024-01-21,172.11,Thingamajig
717,2024-01-21,111.16,Gadget
718,2024-01-22,131.16,Doohickey
719,2024-01-20,180.43,Thingamajig
720,2024-01-21,155.05,Widget
721,2024-01-22,255.26,Widget
722,2024-01-25,163.66,Doohickey
723,2024-01-21,225.66,Thingamajig
724,2024-01-21,271.15,Widget
725,2024-01-19,172.97,Doohickey
726,2024-01-16,140.49,Widget
727,2024-01-18,218.5,Widget
728,2024-01-23,242.03,Gadget
729,2024-01-17,258.57,Gadget
730,2024-01-17,132.2,Thingamajig
731,2024-01-25,248.62,Gadget
732,2024-01-23,131.45,Doohickey
733,2024-01-25,120.23,Doohickey
734,2024-01-19,261.32,Widget
735,2024-01-19,235.27,Widget
736,2024-01-18,202.1,Gadget
737,2024-01-16,167.95,Gadget
738,2024-01-18,236.01,Gadget
739,2024-01-22,263.47,Thingamajig
740,2024-01-20,281.1,Widget
741,2024-01-19,228.48,Gadget
742,2024-01-24,132.7,Widget
743,2024-01-18,282.01,Doohickey
744,2024-01-22,156.68,Thingamajig
745,2024-01-20,282.89,Gadget
746,2024-01-25,240.35,Thingamajig
747,2024-01-18,199.39,Widget
748,2024-01-24,204.16,Widget
749,2024-01-17,222.06,Widget
750,2024-01-23,255.29,Doohickey
751,2024-01-21,167.9,Gadget
752,2024-01-20,257.33,Gadget
753,2024-01-21,113.05,Thingamajig
754,2024-01-17,146.47,Doohickey
