sale_id,sale_date,amount,product
180,2024-01-24,277.39,Widget
181,2024-01-21,174.47,Widget
182,2024-01-22,269.41,Gadget
183,2024-01-16,237.19,Doohickey
184,2024-01-23,228.99,Doohickey
185,2024-01-16,221.38,Doohickey
186,2024-01-16,105.83,Widget
187,2024-01-19,214.99,Doohickey
188,2024-01-19,199.12,Doohickey
189,2024-01-17,218.47,Doohickey
190,2024-01-18,229.33,Doohickey
191,2024-01-17,215.87,Doohickey
192,2024-01-25,281.59,Doohickey
193,2024-01-21,249.1,Gadget
194,2024-01-17,196.64,Thingamajig
195,2024-01-22,230.2,Thingamajig
196,2024-01-18,241.58,Gadget
197,2024-01-20,288.8,Gadget
198,2024-01-23,241.23,Thingamajig
199,2024-01-20,130.08,Widget
200,2024-01-17,160.55,Gadget
201,2024-01-23,168.58,Widget
202,2024-01-19,293.01,Widget
203,2024-01-19,124.27,Widget
204,2024-01-16,139.21,Gadget
205,2024-01-18,124.11,Doohickey
206,2024-01-23,207.04,Gadget
207,2024-01-21,115.13,Widget
208,2024-01-25,258.81,Thingamajig
209,2024-01-18,206.11,Gadget
210,2024-01-20,252.07,Doohickey
211,2024-01-20,213.49,Gadget
212,2024-01-21,286.6,Doohickey
213,2024-01-16,154.85,Gadget
214,2024-01-19,296.22,Gadget
215,2024-01-23,113.43,Doohickey
216,2024-01-17,254.39,Doohickey
217,2024-01-17,105.51,Widget
218,2024-01-19,299.89,Doohickey
219,2024-01-23,188.79,Doohickey
220,2024-01-16,211.21,Gadget
221,2024-01-23,138.97,Widget
222,2024-01-19,106.38,Doohickey
223,2024-01-19,194.81,Thingamajig
224,2024-01-23,244.8,Thingamajig
225,2024-01-21,184.47,Gadget
226,2024-01-24,235.12,Gadget
227,2024-01-24,290.64,Widget
228,2024-01-24,149.83,Gadget
229,2024-01-25,107.49,Thingamajig
230,2024-01-20,257.25,Doohickey
231,2024-01-21,109.38,Doohickey
232,2024-01-21,267.1,Doohickey
233,2024-01-16,127.84,Widget
234,2024-01-20,112.21,Doohickey
235,2024-01-24,283.24,Doohickey
236,2024-01-19,264.66,Doohickey
237,2024-01-18,259.31,Widget
238,2024-01-21,253.83,Gadget
239,2024-01-18,156.16,Gadget
240,2024-01-17,140.49,Doohickey
241,2024-01-22,293.5,Thingamajig
242,2024-01-20,252.91,Thingamajig
243,2024-01-24,175.89,Thingamajig
244,2024-01-25,216.01,Doohickey
245,2024-01-23,174.8,Thingamajig
246,2024-01-20,238.02,Gadget
247,2024-01-21,245.65,Doohickey
248,2024-01-23,271.69,Gadget
249,2024-01-19,169.83,Thingamajig
250,2024-01-24,194.37,Gadget
251,2024-01-24,120.04,Thingamajig
252,2024-01-16,248.5,Widget
253,2024-01-22,133.19,Widget
254,2024-01-16,162.29,Doohickey
255,2024-01-17,278.77,Thingamajig
256,2024-01-18,131.61,Widget
257,2024-01-24,228.57,Gadget
258,2024-01-21,140.48,Thingamajig
259,2024-01-23,291.63,Widget
260,2024-01-24,153.81,Thingamajig
261,2024-01-22,208.18,Widget
262,2024-01-25,201.88,Doohickey
263,2024-01-20,244.49,Doohickey
264,2024-01-24,232.3,Widget
265,2024-01-20,271.42,Gadget
266,2024-01-16,172.06,Widget
267,2024-01-21,181.7,Gadget
268,2024-01-20,132.08,Gadget
269,2024-01-20,295.0,Gadget
270,2024-01-23,252.53,Thingamajig
271,2024-01-17,293.14,Thingamajig
272,2024-01-22,209.27,Doohickey
273,2024-01-23,241.71,Widget
274,2024-01-24,199.87,Thingamajig
275,2024-01-24,141.44,Thingamajig
276,2024-01-25,169.55,Doohickey
277,2024-01-19,116.11,Widget
278,2024-01-17,230.46,Widget
279,2024-01-22,218.13,Widget
280,2024-01-25,235.68,Thingamajig
281,2024-01-19,213.04,Gadget
282,2024-01-17,236.8,Gadget
283,2024-01-16,140.44,Gadget
284,2024-01-19,211.27,Doohickey
285,2024-01-21,121.1,Widget
286,2024-01-17,179.58,Thingamajig
287,2024-01-18,232.44,Thingamajig
288,2024-01-23,202.89,Thingamajig
289,2024-01-24,237.26,Doohickey
290,2024-01-25,192.0,Doohickey
291,2024-01-22,195.9,Doohickey
292,2024-01-18,246.92,Gadget
293,2024-01-21,112.15,Widget
294,2024-01-20,171.12,Thingamajig
295,2024-01-18,281.19,Doohickey
296,2024-01-23,109.22,Thingamajig
297,2024-01-20,183.58,Doohickey
298,2024-01-22,271.87,Thingamajig
299,2024-01-18,139.18,Gadget
300,2024-01-25,233.02,Doohickey
301,2024-01-23,295.77,Thingamajig
302,2024-01-19,121.15,Gadget
303,2024-01-16,264.93,Thingamajig
304,2024-01-25,224.52,Gadget
305,2024-01-17,170.74,Thingamajig
306,2024-01-21,269.47,Gadget
307,2024-01-18,177.56,Gadget
308,2024-01-20,191.92,Thingamajig
309,2024-01-24,232.54,Doohickey
310,2024-01-19,164.13,Gadget
311,2024-01-22,191.49,Doohickey
312,2024-01-25,154.97,Gadget
313,2024-01-17,151.61,Gadget
314,2024-01-18,100.37,Thingamajig
315,2024-01-17,185.8,Doohickey
316,2024-01-25,249.58,Gadget
317,2024-01-23,296.28,Thingamajig
318,2024-01-20,230.83,Thingamajig
319,2024-01-19,165.37,Gadget
320,2024-01-23,223.36,Gadget
321,2024-01-20,149.3,Doohickey
322,2024-01-24,284.01,Gadget
323,2024-01-24,106.98,Widget
324,2024-01-17,109.59,Widget
325,2024-01-25,208.88,Gadget
326,2024-01-21,134.19,Thingamajig
327,2024-01-21,191.13,Gadget
328,2024-01-24,187.05,Doohickey
329,2024-01-19,137.06,Widget
330,2024-01-25,286.86,Gadget
331,2024-01-25,223.45,Thingamajig
332,2024-01-19,220.74,Widget
333,2024-01-22,267.79,Widget
334,2024-01-19,101.53,Thingamajig
335,2024-01-22,166.58,Thingamajig
336,2024-01-25,114.2,Thingamajig
337,2024-01-20,119.31,Gadget
338,2024-01-24,250.43,Thingamajig
339,2024-01-24,299.32,Doohickey
340,2024-01-17,250.64,Gadget
341,2024-01-22,164.44,Gadget
342,2024-01-22,227.27,Thingamajig
343,2024-01-25,109.26,Thingamajig
344,2024-01-23,234.41,Doohickey
345,2024-01-16,220.43,Thingamajig
346,2024-01-23,137.98,Thingamajig
347,2024-01-25,202.44,Gadget
348,2024-01-19,212.14,Doohickey
349,2024-01-19,252.57,Doohickey
350,2024-01-24,155.45,Widget
351,2024-01-19,150.49,Gadget
352,2024-01-17,222.43,Thingamajig
353,2024-01-21,204.24,Doohickey
354,2024-01-22,295.49,Widget
355,2024-01-19,219.81,Gadget
356,2024-01-20,299.08,Doohickey
357,2024-01-23,157.35,Gadget
358,2024-01-22,132.88,Thingamajig
359,2024-01-18,101.85,Gadget
360,2024-01-21,185.05,Widget
361,2024-01-22,294.46,Thingamajig
362,2024-01-24,241.75,Thingamajig
363,2024-01-18,277.42,Doohickey
364,2024-01-18,181.98,Doohickey
365,2024-01-18,112.08,Gadget
366,2024-01-17,119.4,Gadget
367,2024-01-20,105.2,Widget
368,2024-01-18,222.75,Widget
369,2024-01-18,130.82,Thingamajig
370,2024-01-22,168.13,Gadget
371,2024-01-18,253.95,Widget
372,2024-01-20,265.3,Doohickey
373,2024-01-17,242.2,Gadget
374,2024-01-17,296.52,Doohickey
375,2024-01-18,154.94,Doohickey
376,2024-01-24,198.02,Gadget
377,2024-01-23,182.31,Widget
378,2024-01-21,184.99,Gadget
379,2024-01-25,106.11,Thingamajig
380,2024-01-18,282.83,Gadget
381,2024-01-24,286.48,Doohickey
382,2024-01-18,254.09,Doohickey
383,2024-01-18,213.5,Doohickey
384,2024-01-25,120.52,Doohickey
385,2024-01-22,244.17,Gadget
386,2024-01-24,238.93,Gadget
387,2024-01-25,108.97,Gadget
388,2024-01-19,157.16,Thingamajig
389,2024-01-17,149.39,Doohickey
390,2024-01-19,167.65,Thingamajig
391,2024-01-21,152.94,Thingamajig
392,2024-01-25,184.11,Doohickey
393,2024-01-22,235.19,Thingamajig
394,2024-01-16,106.7,Gadget
395,2024-01-22,108.92,Thingamajig
396,2024-01-21,179.87,Widget
397,2024-01-24,281.45,Thingamajig
398,2024-01-24,256.47,Gadget
399,2024-01-19,215.55,Doohickey
400,2024-01-22,114.88,Gadget
401,2024-01-25,270.33,Thingamajig
402,2024-01-21,162.66,Gadget
403,2024-01-18,132.89,Thingamajig
404,2024-01-23,261.82,Doohickey
405,2024-01-16,222.63,Thingamajig
406,2024-01-25,224.01,Thingamajig
407,2024-01-22,187.79,Doohickey
408,2024-01-24,106.69,Doohickey
409,2024-01-17,114.42,Widget
410,2024-01-19,151.2,Widget
411,2024-01-17,220.77,Widget
412,2024-01-17,278.4,Doohickey
413,2024-01-16,282.19,Gadget
414,2024-01-23,232.09,Widget
415,2024-01-16,105.23,Thingamajig
416,2024-01-20,257.45,Gadget
417,2024-01-20,149.9,Widget
418,2024-01-19,203.58,Gadget
419,2024-01-24,291.31,Widget
420,2024-01-24,104.72,Thingamajig
421,2024-01-19,207.35,Thingamajig
422,2024-01-25,257.87,Gadget
423,2024-01-24,279.39,Thingamajig
424,2024-01-24,258.36,Gadget
425,2024-01-17,240.29,Widget
426,2024-01-21,137.36,Thingamajig
427,2024-01-17,168.15,Widget
428,2024-01-24,216.19,Widget
429,2024-01-19,249.87,Gadget
430,2024-01-25,293.96,Widget
431,2024-01-21,276.55,Widget
432,2024-01-24,144.48,Thingamajig
433,2024-01-16,284.46,Doohickey
434,2024-01-16,109.56,Gadget
435,2024-01-17,149.5,Thingamajig
436,2024-01-16,199.34,Doohickey
437,2024-01-23,261.87,Doohickey
438,2024-01-19,258.15,Thingamajig
439,2024-01-21,199.9,Thingamajig
440,2024-01-23,264.64,Gadget
441,2024-01-16,221.49,Thingamajig
442,2024-01-22,220.29,Doohickey
443,2024-01-18,191.66,Doohickey
444,2024-01-22,187.77,Thingamajig
445,2024-01-24,277.34,Gadget
446,2024-01-24,272.39,Gadget
447,2024-01-23,164.17,Widget
448,2024-01-16,137.4,Gadget
449,2024-01-24,142.63,Gadget
450,2024-01-25,146.02,Widget
451,2024-01-21,221.32,Widget
452,2024-01-17,299.56,Doohickey
453,2024-01-20,203.72,Thingamajig
454,2024-01-16,245.84,Thingamajig
455,2024-01-25,179.83,Doohickey
456,2024-01-18,193.07,Thingamajig
457,2024-01-17,194.77,Thingamajig
458,2024-01-21,192.4,Doohickey
459,2024-01-16,202.86,Gadget
460,2024-01-20,228.03,Doohickey
461,2024-01-22,229.84,Widget
462,2024-01-23,116.42,Thingamajig
463,2024-01-18,135.34,Thingamajig
464,2024-01-25,284.78,Widget
465,2024-01-24,211.14,Widget
466,2024-01-24,118.55,Gadget
467,2024-01-19,298.5,Doohickey
468,2024-01-18,128.76,Gadget
469,2024-01-17,123.13,Doohickey
470,2024-01-24,260.49,Gadget
471,2024-01-19,189.46,Doohickey
472,2024-01-22,126.34,Doohickey
473,2024-01-19,137.57,Doohickey
474,2024-01-25,131.56,Thingamajig
475,2024-01-22,187.55,Gadget
476,2024-01-19,196.52,Thingamajig
477,2024-01-19,183.25,Thingamajig
478,2024-01-25,109.89,Doohickey
479,2024-01-16,215.33,Widget
480,2024-01-20,116.23,Widget
481,2024-01-22,271.88,Thingamajig
482,2024-01-22,267.85,Widget
483,2024-01-17,155.86,Doohickey
484,2024-01-19,206.16,Thingamajig
485,2024-01-17,217.16,Gadget
486,2024-01-23,153.96,Thingamajig
487,2024-01-17,222.82,Widget
488,2024-01-19,164.16,Thingamajig
489,2024-01-21,144.47,Doohickey
490,2024-01-21,137.94,Doohickey
491,2024-01-18,152.5,Gadget
492,2024-01-25,174.04,Thingamajig
493,2024-01-17,263.93,Widget
494,2024-01-21,106.41,Widget
495,2024-01-16,280.51,Gadget
496,2024-01-16,180.55,Thingamajig
497,2024-01-21,296.38,Widget
498,2024-01-23,271.77,Thingamajig
499,2024-01-20,194.98,Widget
500,2024-01-22,218.49,Thingamajig
501,2024-01-22,287.07,Gadget
502,2024-01-25,257.37,Widget
503,2024-01-22,178.08,Widget
504,2024-01-16,158.61,Widget
505,2024-01-20,188.85,Gadget
506,2024-01-20,147.46,Gadget
507,2024-01-21,250.69,Thingamajig
508,2024-01-24,246.53,Widget
509,2024-01-18,157.48,Thingamajig
510,2024-01-16,172.11,Gadget
511,2024-01-18,103.09,Widget
512,2024-01-16,149.99,Gadget
513,2024-01-20,237.39,Widget
514,2024-01-17,238.99,Widget
515,2024-01-16,150.74,Gadget
516,2024-01-19,250.96,Gadget
517,2024-01-22,184.22,Widget
518,2024-01-21,168.59,Doohickey
519,2024-01-20,144.34,Thingamajig
520,2024-01-20,285.59,Thingamajig
521,2024-01-24,131.21,Widget
522,2024-01-18,253.58,Gadget
523,2024-01-24,206.06,Gadget
524,2024-01-19,257.7,Doohickey
525,2024-01-20,285.4,Gadget
526,2024-01-19,239.19,Widget
527,2024-01-24,128.76,Widget
528,2024-01-19,180.24,Gadget
529,2024-01-24,159.39,Thingamajig
530,2024-01-23,267.69,Thingamajig
531,2024-01-19,107.54,Gadget
532,2024-01-20,156.23,Doohickey
533,2024-01-22,210.3,Widget
534,2024-01-17,208.64,Doohickey
535,2024-01-17,130.04,Widget
536,2024-01-24,167.66,Thingamajig
537,2024-01-25,105.81,Doohickey
538,2024-01-17,212.85,Thingamajig
539,2024-01-16,148.91,Gadget
540,2024-01-24,135.63,Gadget
541,2024-01-16,290.22,Widget
542,2024-01-17,210.13,Widget
543,2024-01-23,148.99,Thingamajig
544,2024-01-19,172.51,Thingamajig
545,2024-01-21,166.04,Thingamajig
546,2024-01-20,208.39,Thingamajig
547,2024-01-17,195.82,Thingamajig
548,2024-01-18,136.44,Gadget
549,2024-01-17,193.47,Thingamajig
550,2024-01-22,146.39,Thingamajig
551,2024-01-16,199.92,Widget
552,2024-01-23,114.61,Doohickey
553,2024-01-18,243.81,Gadget
554,2024-01-21,188.74,Thingamajig
555,2024-01-17,133.68,Widget
556,2024-01-20,194.46,Thingamajig
557,2024-01-23,182.49,Doohickey
558,2024-01-18,125.76,Thingamajig
559,2024-01-18,103.1,Doohickey
560,2024-01-23,132.23,Thingamajig
561,2024-01-24,182.34,Doohickey
562,2024-01-24,189.98,Doohickey
563,2024-01-16,136.9,Widget
564,2024-01-22,212.21,Doohickey
565,2024-01-19,137.08,Gadget
566,2024-01-23,198.81,Gadget
567,2024-01-18,218.05,Doohickey
568,2024-01-18,267.58,Gadget
569,2024-01-24,273.17,Doohickey
570,2024-01-21,195.94,Thingamajig
571,2024-01-23,168.33,Thingamajig
572,2024-01-24,135.57,Widget
573,2024-01-23,246.53,Widget
574,2024-01-22,222.3,Gadget
575,2024-01-16,189.23,Gadget
576,2024-01-21,106.02,Doohickey
577,2024-01-18,254.88,Widget
578,2024-01-16,177.63,Thingamajig
579,2024-01-16,177.75,Gadget
580,2024-01-23,124.41,Doohickey
581,2024-01-24,158.69,Widget
582,2024-01-19,245.34,Doohickey
583,2024-01-25,171.09,Widget
584,2024-01-17,290.46,Doohickey
585,2024-01-22,142.41,Gadget
586,2024-01-22,202.39,Gadget
587,2024-01-20,153.92,Widget
588,2024-01-21,293.75,Widget
589,2024-01-19,219.85,Doohickey
590,2024-01-25,177.14,Gadget
591,2024-01-21,116.37,Thingamajig
592,2024-01-23,127.15,Doohickey
593,2024-01-18,126.21,Gadget
594,2024-01-25,198.37,Thingamajig
595,2024-01-22,100.55,Doohickey
596,2024-01-23,154.12,Doohickey
597,2024-01-19,214.22,Widget
598,2024-01-20,131.04,Thingamajig
599,2024-01-16,157.92,Widget
600,2024-01-24,256.01,Gadget
601,2024-01-25,191.6,Widget
602,2024-01-21,103.76,Thingamajig
603,2024-01-20,155.92,Gadget
604,2024-01-25,288.62,Widget
605,2024-01-23,184.81,Doohickey
606,2024-01-25,136.14,Doohickey
607,2024-01-20,265.86,Gadget
608,2024-01-18,295.28,Thingamajig
609,2024-01-23,166.11,Thingamajig
610,2024-01-20,115.99,Gadget
611,2024-01-21,195.53,Doohickey
612,2024-01-20,110.27,Thingamajig
613,2024-01-24,199.36,Thingamajig
614,2024-01-23,136.39,Doohickey
615,2024-01-25,147.7,Gadget
616,2024-01-17,126.0,Doohickey
617,2024-01-21,261.85,Doohickey
618,2024-01-20,199.92,Doohickey
619,2024-01-16,110.6,Thingamajig
620,2024-01-21,278.34,Thingamajig
621,2024-01-25,182.52,Doohickey
622,2024-01-25,253.02,Doohickey
623,2024-01-19,286.98,Thingamajig
624,2024-01-16,190.86,Thingamajig
625,2024-01-18,149.42,Gadget
626,2024-01-20,207.96,Thingamajig
627,2024-01-20,187.16,Thingamajig
628,2024-01-22,210.15,Thingamajig
629,2024-01-20,142.34,Widget
630,2024-01-17,290.19,Doohickey
631,2024-01-23,189.94,Thingamajig
632,2024-01-21,197.02,Doohickey
633,2024-01-18,274.7,Gadget
634,2024-01-24,116.95,Thingamajig
635,2024-01-22,129.05,Doohickey
636,2024-01-19,187.32,Widget
637,2024-01-18,211.22,Doohickey
638,2024-01-23,250.51,Widget
639,2024-01-18,170.7,Gadget
640,2024-01-24,273.82,Thingamajig
641,2024-01-16,299.64,Gadget
642,2024-01-20,117.92,Doohickey
643,2024-01-22,271.14,Gadget
644,2024-01-16,167.15,Doohickey
645,2024-01-17,100.32,Thingamajig
646,2024-01-22,229.24,Widget
647,2024-01-24,281.9,Gadget
648,2024-01-20,291.69,Doohickey
649,2024-01-18,239.13,Gadget
650,2024-01-18,125.0,Gadget
651,2024-01-16,282.99,Doohickey
652,2024-01-25,125.55,Gadget
653,2024-01-17,150.24,Widget
654,2024-01-18,132.05,Widget
655,2024-01-25,236.05,Gadget
656,2024-01-18,145.69,Widget
657,2024-01-22,294.28,Doohickey
658,2024-01-17,225.26,Thingamajig
659,2024-01-18,139.97,Widget
660,2024-01-18,120.01,Gadget
661,2024-01-16,204.81,Doohickey
662,2024-01-24,220.4,Gadget
663,2024-01-18,299.79,Gadget
664,2024-01-19,180.5,Widget
665,2024-01-19,142.32,Widget
666,2024-01-21,275.96,Gadget
667,2024-01-24,221.26,Gadget
668,2024-01-21,185.21,Thingamajig
669,2024-01-19,230.82,Gadget
670,2024-01-18,105.71,Doohickey
671,2024-01-25,107.17,Doohickey
672,2024-01-18,196.55,Gadget
673,2024-01-19,263.94,Thingamajig
674,2024-01-19,210.25,Gadget
675,2024-01-19,299.44,Gadget
676,2024-01-17,277.13,Gadget
677,2024-01-20,293.2,Thingamajig
678,2024-01-25,119.03,Gadget
679,2024-01-23,117.29,Thingamajig
680,2024-01-22,112.38,Gadget
681,2024-01-17,210.83,Widget
682,2024-01-16,227.91,Doohickey
683,2024-01-18,221.29,Doohickey
684,2024-01-17,120.69,Widget
685,2024-01-21,260.49,Gadget
686,2024-01-16,208.85,Gadget
687,2024-01-16,214.53,Widget
688,2024-01-21,231.75,Thingamajig
689,2024-01-16,216.62,Gadget
690,2024-01-21,277.15,Widget
691,2024-01-16,253.98,Thingamajig
692,2024-01-16,244.36,Gadget
693,2024-01-17,180.13,Widget
694,2024-01-19,148.58,Thingamajig
695,2024-01-23,220.77,Widget
696,2024-01-23,155.47,Thingamajig
697,2024-01-19,225.43,Gadget
698,2024-01-17,284.51,Gadget
699,2024-01-18,191.5,Doohickey
700,2024-01-21,111.08,Widget
701,2024-01-17,150.92,Thingamajig
702,2024-01-19,204.61,Doohickey
703,2024-01-19,172.34,Doohickey
704,2024-01-20,191.44,Doohickey
705,2024-01-25,117.35,Doohickey
706,2024-01-17,234.59,Doohickey
707,2024-01-21,273.29,Gadget
708,2024-01-23,198.56,Doohickey
709,2024-01-18,205.32,Gadget
710,2024-01-17,290.62,Doohickey
711,2024-01-24,171.72,Gadget
712,2024-01-23,178.85,Gadget
713,2024-01-19,146.13,Doohickey
714,2024-01-19,238.93,Gadget
715,2024-01-18,289.41,Doohickey
716,2024-01-16,252.46,Doohickey
717,2024-01-18,238.3,Widget
718,2024-01-23,220.08,Doohickey
719,2024-01-20,100.49,Thingamajig
720,2024-01-25,259.45,Gadget
721,2024-01-24,234.15,Thingamajig
722,2024-01-16,146.66,Gadget
723,2024-01-22,122.34,Gadget
724,2024-01-21,209.41,Widget
725,2024-01-16,127.72,Widget
726,2024-01-20,203.6,Doohickey
727,2024-01-19,192.97,Widget
728,2024-01-20,181.34,Gadget
729,2024-01-18,218.13,Widget
730,2024-01-18,100.01,Gadget
731,2024-01-21,263.01,Doohickey
732,2024-01-25,250.6,Widget
733,2024-01-21,110.62,Widget
734,2024-01-19,138.11,Widget
735,2024-01-17,108.27,Doohickey
736,2024-01-25,168.35,Gadget
737,2024-01-16,277.18,Gadget
738,2024-01-17,251.55,Gadget
739,2024-01-25,181.72,Doohickey
740,2024-01-25,221.78,Thingamajig
741,2024-01-22,174.2,Doohickey
742,2024-01-20,136.25,Doohickey
743,2024-01-19,105.24,Widget
744,2024-01-24,161.03,Widget
745,2024-01-21,239.75,Widget
746,2024-01-18,130.69,Doohickey
747,2024-01-20,292.78,Widget
748,2024-01-21,294.32,Gadget
749,2024-01-20,132.75,Thingamajig
750,2024-01-24,282.69,Doohickey
751,2024-01-18,232.54,Widget
